trip_id,date_time,pickup_location,dropoff_location,trip_duration,trip_distance,fare_amount,payment_method,driver_id,customer_id
trip_281,2023-04-12 07:34:00,Mall,Train Station,102,15.39,90.83,cash,driver_46,customer_78
trip_282,2023-01-27 16:54:00,Downtown,Downtown,47,4.63,90.71,card,driver_80,customer_351
trip_283,2023-01-06 21:09:00,Downtown,University,46,7.88,14.64,cash,driver_82,customer_394
trip_284,2023-07-15 21:27:00,University,Train Station,106,5.85,87.41,card,driver_14,customer_395
trip_285,2023-01-17 21:50:00,University,Suburbs,78,44.93,35.2,cash,driver_61,customer_16
trip_286,2023-08-31 20:39:00,Suburbs,Train Station,97,32.06,73.67,card,driver_99,customer_172
trip_287,2023-01-04 02:19:00,Train Station,Mall,36,9.08,29.87,cash,driver_92,customer_405
trip_288,2023-12-12 05:37:00,Suburbs,Mall,39,37.29,74.2,card,driver_93,customer_367
trip_289,2023-07-15 02:54:00,Suburbs,Mall,42,10.81,24.19,cash,driver_93,customer_81
trip_290,2023-10-06 06:14:00,Airport,Downtown,118,3.47,87.46,cash,driver_72,customer_138
trip_291,2023-05-16 21:53:00,Mall,University,105,41.37,84.14,card,driver_53,customer_209
trip_292,2023-12-03 09:30:00,University,University,31,28.97,41.25,cash,driver_98,customer_67
trip_293,2023-03-01 11:50:00,University,Downtown,116,23.24,23.12,card,driver_3,customer_125
trip_294,2023-02-13 04:30:00,Train Station,Mall,100,4.68,80.47,cash,driver_67,customer_6
trip_295,2023-01-23 14:57:00,Airport,Train Station,97,10.28,53.8,cash,driver_20,customer_446
trip_296,2023-06-10 02:01:00,Airport,Airport,72,32.99,85.19,cash,driver_5,customer_194
trip_297,2023-11-24 12:40:00,Airport,Suburbs,115,35.6,38.57,card,driver_2,customer_228
trip_298,2023-04-04 15:22:00,Train Station,Mall,105,48.7,48.12,cash,driver_59,customer_155
trip_299,2023-03-18 11:23:00,Airport,Airport,82,39.25,91.64,cash,driver_53,customer_70
trip_300,2023-02-11 05:17:00,Mall,Downtown,61,41.0,8.44,cash,driver_89,customer_311
trip_301,2023-04-25 09:20:00,Train Station,Downtown,51,29.6,32.58,card,driver_48,customer_480
trip_302,2023-02-23 21:06:00,Mall,Downtown,18,3.74,83.18,card,driver_64,customer_420
trip_303,2023-10-06 00:13:00,Suburbs,Suburbs,28,31.48,65.43,card,driver_8,customer_295
trip_304,2023-12-31 00:40:00,Suburbs,Train Station,118,5.59,89.9,cash,driver_62,customer_91
trip_305,2023-05-28 04:17:00,Airport,University,65,23.16,65.28,card,driver_71,customer_234
trip_306,2023-08-19 04:51:00,Mall,University,113,35.94,96.02,card,driver_4,customer_441
trip_307,2023-06-25 19:17:00,University,Airport,112,23.98,50.98,card,driver_10,customer_274
trip_308,2023-06-27 12:52:00,Suburbs,Train Station,77,25.13,42.27,card,driver_13,customer_184
trip_309,2023-01-27 12:35:00,Mall,University,48,23.0,57.08,cash,driver_75,customer_410
trip_310,2023-10-04 21:55:00,University,University,83,17.37,53.77,cash,driver_68,customer_369
trip_311,2023-03-07 00:37:00,Train Station,Suburbs,116,5.61,86.79,card,driver_60,customer_352
trip_312,2023-05-04 18:47:00,Train Station,Train Station,118,45.81,73.57,cash,driver_92,customer_373
trip_313,2023-04-28 04:08:00,Downtown,Downtown,63,40.84,91.04,cash,driver_60,customer_283
trip_314,2023-09-11 14:30:00,University,Mall,23,47.45,61.64,cash,driver_24,customer_145
trip_315,2023-12-11 20:06:00,University,Train Station,27,21.5,74.75,card,driver_70,customer_187
trip_316,2023-02-06 17:19:00,Suburbs,Downtown,45,5.15,11.1,card,driver_62,customer_300
trip_317,2023-04-07 14:03:00,Train Station,Suburbs,15,33.49,36.42,cash,driver_18,customer_328
trip_318,2023-08-11 02:53:00,University,Airport,25,11.77,67.64,cash,driver_48,customer_434
trip_319,2023-01-25 17:13:00,Train Station,University,48,28.14,23.62,card,driver_70,customer_480
trip_320,2023-12-02 13:52:00,Mall,Mall,75,1.11,60.13,card,driver_51,customer_455
trip_321,2023-12-09 19:15:00,Downtown,Airport,81,43.63,15.42,card,driver_2,customer_314
trip_322,2023-05-26 00:06:00,Airport,University,55,33.07,95.21,cash,driver_60,customer_23
trip_323,2023-12-30 13:00:00,Mall,Suburbs,101,45.69,86.3,cash,driver_68,customer_377
trip_324,2023-09-09 19:20:00,Airport,University,24,37.77,52.67,card,driver_56,customer_291
trip_325,2023-11-01 23:21:00,Mall,Airport,118,7.93,95.18,card,driver_9,customer_4
trip_326,2023-05-12 10:41:00,Mall,University,80,11.5,36.66,card,driver_28,customer_105
trip_327,2023-05-06 03:56:00,Mall,University,81,47.45,60.82,cash,driver_41,customer_151
trip_328,2023-03-16 14:10:00,University,Downtown,34,30.85,62.23,cash,driver_44,customer_139
trip_329,2023-06-13 08:45:00,Mall,Downtown,47,24.74,38.03,cash,driver_14,customer_308
trip_330,2023-05-21 20:05:00,Suburbs,University,119,6.22,27.87,cash,driver_18,customer_473
trip_331,2023-08-12 10:26:00,Mall,University,44,44.49,91.93,cash,driver_84,customer_137
trip_332,2023-12-08 06:20:00,Suburbs,University,63,29.72,77.89,card,driver_79,customer_260
trip_333,2023-09-25 16:25:00,Train Station,Mall,58,11.05,94.27,card,driver_72,customer_255
trip_334,2023-01-03 16:42:00,Mall,Train Station,35,26.26,98.35,card,driver_89,customer_168
trip_335,2023-08-07 05:44:00,Downtown,Downtown,99,21.16,64.54,card,driver_23,customer_353
trip_336,2023-05-23 17:49:00,University,Train Station,53,29.13,52.85,card,driver_25,customer_53
trip_337,2023-07-11 13:57:00,Mall,Downtown,67,49.85,95.38,cash,driver_63,customer_140
trip_338,2023-03-25 10:48:00,University,Suburbs,65,12.16,7.28,card,driver_71,customer_364
trip_339,2023-08-17 14:49:00,Airport,Suburbs,102,39.14,44.01,cash,driver_27,customer_262
trip_340,2023-07-12 02:47:00,University,Train Station,24,7.54,71.62,card,driver_20,customer_364
trip_341,2023-08-01 07:58:00,Airport,Mall,14,24.59,43.75,cash,driver_80,customer_463
trip_342,2023-08-04 02:02:00,Airport,Downtown,80,8.98,17.48,cash,driver_86,customer_396
trip_343,2023-08-20 00:27:00,Downtown,Downtown,102,47.19,98.94,card,driver_94,customer_268
trip_344,2023-12-14 23:16:00,Train Station,University,47,1.49,81.24,cash,driver_21,customer_25
trip_345,2023-04-03 04:30:00,Train Station,University,61,43.77,18.47,card,driver_50,customer_449
trip_346,2023-05-04 02:58:00,Mall,Airport,78,40.77,5.84,card,driver_27,customer_404
trip_347,2023-10-23 09:04:00,Mall,Airport,108,4.87,94.64,cash,driver_27,customer_443
trip_348,2023-09-12 03:10:00,Suburbs,Downtown,33,38.69,98.33,cash,driver_88,customer_8
trip_349,2023-09-15 22:30:00,Airport,Mall,10,23.9,64.57,cash,driver_93,customer_490
trip_350,2023-09-06 13:09:00,Airport,Airport,62,33.69,95.85,card,driver_81,customer_464
trip_351,2023-06-23 11:04:00,Train Station,Mall,19,21.89,93.14,cash,driver_96,customer_26
trip_352,2023-08-13 18:37:00,Mall,Airport,58,45.0,15.91,cash,driver_35,customer_332
trip_353,2023-11-17 01:42:00,Train Station,Mall,88,28.45,66.14,cash,driver_22,customer_164
trip_354,2023-01-02 19:22:00,Mall,Airport,40,11.87,70.3,card,driver_62,customer_157
trip_355,2023-06-01 10:58:00,Suburbs,Airport,46,25.11,95.63,cash,driver_88,customer_384
trip_356,2023-09-27 12:48:00,Train Station,Suburbs,39,35.02,82.01,cash,driver_9,customer_102
trip_357,2023-02-21 08:33:00,Suburbs,Downtown,29,48.66,88.0,card,driver_58,customer_8
trip_358,2023-10-25 10:29:00,Downtown,Train Station,75,25.31,92.98,card,driver_59,customer_436
trip_359,2023-12-07 02:21:00,Airport,Suburbs,116,1.23,64.34,card,driver_57,customer_41
trip_360,2023-01-12 08:39:00,Downtown,Airport,107,44.83,52.67,cash,driver_77,customer_483
trip_361,2023-08-04 12:19:00,Mall,Train Station,114,20.36,86.51,cash,driver_80,customer_34
trip_362,2023-07-14 13:10:00,Airport,Airport,31,22.47,51.67,card,driver_47,customer_480
trip_363,2023-10-10 08:10:00,University,University,12,38.68,57.41,card,driver_4,customer_117
trip_364,2023-08-04 03:56:00,Airport,University,59,35.53,14.51,card,driver_74,customer_350
trip_365,2023-04-13 21:58:00,Downtown,Mall,43,36.33,92.52,card,driver_75,customer_497
trip_366,2023-05-16 20:24:00,Downtown,Mall,102,25.63,25.82,cash,driver_7,customer_17
trip_367,2023-06-15 11:44:00,University,University,87,2.82,11.73,cash,driver_49,customer_171
trip_368,2023-02-03 10:10:00,University,Airport,55,22.48,37.68,card,driver_75,customer_358
trip_369,2023-03-27 03:37:00,Mall,Suburbs,101,4.21,40.54,card,driver_38,customer_484
trip_370,2023-02-13 17:04:00,University,Downtown,66,12.65,63.03,cash,driver_3,customer_358
trip_371,2023-03-06 17:54:00,University,Airport,42,42.64,41.75,card,driver_9,customer_345
trip_372,2023-01-27 04:23:00,Airport,Airport,91,17.93,37.89,card,driver_74,customer_152
trip_373,2023-08-30 17:41:00,Train Station,Downtown,87,42.79,88.34,card,driver_54,customer_278
trip_374,2023-05-19 02:03:00,Airport,Mall,22,35.49,87.58,card,driver_50,customer_170
trip_375,2023-05-06 14:52:00,Mall,Suburbs,72,5.95,76.83,card,driver_11,customer_17
trip_376,2023-09-10 00:37:00,Suburbs,Downtown,101,26.93,32.27,card,driver_2,customer_490
trip_377,2023-10-03 12:57:00,Suburbs,Airport,109,20.37,96.46,card,driver_34,customer_69
trip_378,2023-05-28 04:50:00,Train Station,Suburbs,107,5.29,29.24,cash,driver_79,customer_457
trip_379,2023-08-01 08:10:00,Downtown,Suburbs,109,18.7,56.74,card,driver_6,customer_332
trip_380,2023-10-11 10:23:00,Airport,Airport,44,45.26,8.04,cash,driver_58,customer_122
trip_381,2023-03-30 09:42:00,Suburbs,Train Station,107,20.12,74.31,card,driver_71,customer_275
trip_382,2023-12-20 07:40:00,Mall,Downtown,77,4.88,37.05,cash,driver_5,customer_12
trip_383,2023-01-23 21:48:00,Train Station,Downtown,20,29.12,47.65,card,driver_72,customer_325
trip_384,2023-04-08 04:21:00,Mall,University,61,30.02,18.66,cash,driver_18,customer_368
trip_385,2023-03-26 06:00:00,Mall,Train Station,77,38.25,51.67,card,driver_70,customer_33
trip_386,2023-04-07 01:50:00,Airport,Suburbs,26,4.3,59.63,card,driver_81,customer_449
trip_387,2023-01-27 18:08:00,University,Suburbs,10,4.69,49.74,cash,driver_13,customer_433
trip_388,2023-02-14 23:55:00,Downtown,Train Station,68,30.22,94.57,card,driver_61,customer_270
trip_389,2023-06-21 22:05:00,Airport,Mall,97,1.62,78.48,card,driver_43,customer_351
trip_390,2023-03-04 18:09:00,Airport,Downtown,103,12.06,35.34,card,driver_71,customer_202
trip_391,2023-01-18 11:14:00,Suburbs,Downtown,80,23.73,94.82,card,driver_41,customer_303
trip_392,2023-10-28 01:18:00,Suburbs,Mall,41,1.23,10.26,card,driver_30,customer_310
trip_393,2023-02-27 19:31:00,Mall,University,102,23.18,77.88,cash,driver_57,customer_366
trip_394,2023-02-22 02:45:00,Mall,Suburbs,31,15.07,95.49,cash,driver_75,customer_114
trip_395,2023-03-17 06:31:00,University,Mall,78,12.52,34.73,cash,driver_5,customer_270
trip_396,2023-07-30 21:30:00,Suburbs,Downtown,76,6.52,81.23,card,driver_74,customer_45
trip_397,2023-10-04 23:37:00,Downtown,Mall,49,42.87,37.3,cash,driver_90,customer_117
trip_398,2023-07-21 10:11:00,Downtown,Train Station,91,26.89,93.98,card,driver_76,customer_277
trip_399,2023-07-06 02:06:00,Airport,Airport,40,14.34,96.56,card,driver_92,customer_192
trip_400,2023-07-08 00:16:00,Suburbs,Suburbs,77,17.0,57.43,card,driver_20,customer_302
trip_401,2023-07-11 10:43:00,Mall,Train Station,15,44.13,73.0,cash,driver_19,customer_243
trip_402,2023-09-09 18:37:00,Train Station,Downtown,79,44.22,16.8,card,driver_77,customer_232
trip_403,2023-09-21 09:04:00,University,University,101,18.36,52.06,card,driver_30,customer_447
trip_404,2023-03-30 03:37:00,Train Station,Train Station,118,27.99,75.32,cash,driver_7,customer_382
trip_405,2023-05-04 10:53:00,Train Station,University,106,5.34,79.55,cash,driver_79,customer_189
trip_406,2023-06-23 20:46:00,Downtown,Airport,101,34.28,93.68,cash,driver_24,customer_137
trip_407,2023-09-05 20:37:00,Train Station,Suburbs,113,25.61,90.13,card,driver_32,customer_324
trip_408,2023-03-13 16:39:00,University,Airport,95,40.59,20.86,card,driver_65,customer_220
trip_409,2023-09-01 07:37:00,Airport,Airport,86,23.77,96.14,card,driver_40,customer_223
trip_410,2023-04-06 17:17:00,University,Airport,74,8.38,40.51,card,driver_23,customer_60
trip_411,2023-01-06 15:47:00,Downtown,Suburbs,92,42.98,91.86,cash,driver_77,customer_300
trip_412,2023-12-29 07:59:00,University,Train Station,41,40.45,9.25,cash,driver_48,customer_38
trip_413,2023-12-15 12:49:00,Mall,Airport,71,32.58,16.16,cash,driver_53,customer_494
trip_414,2023-07-21 13:41:00,Suburbs,Downtown,24,3.32,67.06,card,driver_18,customer_256
trip_415,2023-12-07 13:53:00,Train Station,Downtown,107,41.24,74.19,cash,driver_63,customer_41
trip_416,2023-02-08 06:25:00,Airport,Mall,13,29.05,90.61,card,driver_67,customer_340
trip_417,2023-05-17 07:52:00,Airport,Airport,95,3.49,31.75,card,driver_42,customer_296
trip_418,2023-04-30 22:58:00,Suburbs,Downtown,70,5.51,69.01,cash,driver_24,customer_335
trip_419,2023-12-27 03:11:00,Airport,University,113,23.46,15.59,card,driver_68,customer_298
trip_420,2023-05-04 02:41:00,Airport,Airport,87,6.32,45.62,cash,driver_65,customer_130
trip_421,2023-11-26 01:21:00,Mall,University,98,5.28,78.67,cash,driver_4,customer_451
trip_422,2023-03-13 22:16:00,Downtown,Train Station,101,49.05,72.93,card,driver_9,customer_219
trip_423,2023-01-25 23:14:00,Suburbs,Suburbs,21,8.67,9.83,cash,driver_29,customer_160
trip_424,2023-04-30 13:12:00,Suburbs,Airport,95,44.38,63.22,cash,driver_95,customer_145
trip_425,2023-02-19 07:32:00,Airport,Downtown,38,26.81,54.2,card,driver_3,customer_247
trip_426,2023-05-01 11:15:00,Train Station,Mall,35,41.09,61.17,cash,driver_45,customer_166
trip_427,2023-06-20 13:58:00,University,Airport,59,13.3,69.08,card,driver_59,customer_205
trip_428,2023-03-23 00:46:00,Train Station,Airport,99,8.01,23.3,card,driver_10,customer_135
trip_429,2023-04-19 21:46:00,University,Suburbs,87,14.66,27.41,cash,driver_12,customer_284
trip_430,2023-05-26 21:42:00,Train Station,Airport,36,13.63,24.48,card,driver_84,customer_500
trip_431,2023-04-29 07:15:00,University,Downtown,44,19.19,61.65,cash,driver_92,customer_391
trip_432,2023-08-03 04:35:00,Suburbs,Train Station,42,6.61,23.03,card,driver_89,customer_326
trip_433,2023-08-30 11:50:00,Downtown,Train Station,86,35.69,39.81,cash,driver_11,customer_237
trip_434,2023-03-20 15:31:00,Airport,Train Station,119,33.51,6.61,card,driver_36,customer_101
trip_435,2023-03-22 03:39:00,Mall,Downtown,93,24.77,22.57,cash,driver_29,customer_137
trip_436,2023-06-30 16:14:00,Train Station,University,107,37.27,32.75,card,driver_26,customer_84
trip_437,2023-09-02 21:37:00,Suburbs,Mall,54,18.44,20.11,card,driver_29,customer_43
trip_438,2023-07-20 17:36:00,Suburbs,Suburbs,107,43.77,33.41,cash,driver_12,customer_448
trip_439,2023-05-09 01:31:00,Suburbs,University,110,21.24,19.24,cash,driver_77,customer_351
trip_440,2023-07-13 21:09:00,Train Station,University,5,18.68,99.12,cash,driver_5,customer_9
trip_441,2023-06-29 11:53:00,Mall,Airport,73,35.68,93.81,cash,driver_51,customer_240
trip_442,2023-03-11 17:24:00,Mall,Downtown,28,31.36,42.32,cash,driver_92,customer_107
trip_443,2023-09-15 02:20:00,Suburbs,Train Station,42,44.5,80.02,card,driver_95,customer_343
trip_444,2023-03-26 04:16:00,Train Station,Train Station,75,25.21,10.65,card,driver_50,customer_356
trip_445,2023-06-02 06:16:00,University,Downtown,36,34.6,59.37,card,driver_89,customer_459
trip_446,2023-10-30 06:45:00,Airport,Train Station,16,13.58,39.24,card,driver_21,customer_93
trip_447,2023-05-20 01:11:00,Suburbs,Mall,107,23.71,86.95,cash,driver_1,customer_209
trip_448,2023-01-18 21:21:00,Airport,Airport,95,38.77,94.17,cash,driver_87,customer_104
trip_449,2023-01-11 04:50:00,Suburbs,Downtown,35,46.74,37.79,card,driver_95,customer_306
trip_450,2023-02-28 12:29:00,Suburbs,University,107,42.3,20.32,card,driver_87,customer_158
trip_451,2023-11-10 09:06:00,Suburbs,Suburbs,116,2.37,76.93,cash,driver_57,customer_117
trip_452,2023-08-01 18:08:00,Airport,Train Station,86,20.31,28.8,cash,driver_81,customer_429
trip_453,2023-04-10 01:39:00,Downtown,Train Station,57,45.05,33.38,card,driver_8,customer_200
trip_454,2023-02-14 19:22:00,Suburbs,Downtown,21,4.6,83.24,cash,driver_76,customer_137
trip_455,2023-11-19 19:10:00,Downtown,Train Station,99,49.47,45.45,card,driver_41,customer_260
trip_456,2023-10-15 15:39:00,University,Mall,56,15.93,74.19,card,driver_32,customer_64
trip_457,2023-11-23 12:37:00,Mall,Downtown,33,38.83,68.8,cash,driver_50,customer_48
trip_458,2023-05-19 07:50:00,Mall,Airport,99,13.65,96.09,cash,driver_23,customer_234
trip_459,2023-07-02 09:42:00,Suburbs,Downtown,17,18.39,43.53,card,driver_78,customer_365
trip_460,2023-04-06 14:11:00,Downtown,Train Station,37,5.57,38.76,cash,driver_11,customer_38
trip_461,2023-08-22 20:41:00,Airport,Airport,39,36.31,66.36,cash,driver_63,customer_247
trip_462,2023-12-27 05:30:00,Suburbs,Suburbs,8,36.29,64.08,card,driver_48,customer_267
trip_463,2023-10-16 06:11:00,Suburbs,Suburbs,89,29.48,73.32,card,driver_97,customer_349
trip_464,2023-11-03 17:32:00,Downtown,University,42,4.71,10.62,cash,driver_34,customer_287
trip_465,2023-03-06 17:30:00,Train Station,Downtown,39,3.41,75.81,card,driver_48,customer_129
trip_466,2023-09-18 01:16:00,Airport,University,95,16.06,26.7,cash,driver_30,customer_142
trip_467,2023-07-02 00:36:00,University,Mall,50,21.88,78.16,card,driver_33,customer_129
trip_468,2023-06-21 01:37:00,Downtown,University,19,48.69,43.13,cash,driver_76,customer_374
trip_469,2023-01-19 10:27:00,Downtown,Downtown,97,26.44,92.39,card,driver_62,customer_481
trip_470,2023-09-25 05:17:00,Mall,Train Station,28,49.71,33.37,cash,driver_79,customer_273
trip_471,2023-10-21 15:58:00,Suburbs,Mall,93,2.87,70.67,card,driver_40,customer_131
trip_472,2023-10-28 23:51:00,Downtown,Airport,36,32.42,16.87,cash,driver_91,customer_150
trip_473,2023-04-05 02:14:00,Train Station,Airport,88,2.78,14.71,cash,driver_95,customer_205
trip_474,2023-03-02 22:46:00,Mall,Train Station,65,33.12,51.07,card,driver_51,customer_355
trip_475,2023-12-07 19:11:00,Suburbs,University,20,21.93,29.26,cash,driver_30,customer_450
trip_476,2023-07-31 00:29:00,Mall,Downtown,46,21.71,94.2,card,driver_9,customer_488
trip_477,2023-06-27 03:26:00,Train Station,Train Station,26,25.48,95.96,cash,driver_6,customer_438
trip_478,2023-08-27 15:39:00,Train Station,Train Station,72,10.62,43.74,cash,driver_61,customer_129
trip_479,2023-09-16 08:26:00,Downtown,Train Station,104,44.6,49.58,cash,driver_59,customer_359
trip_480,2023-05-21 10:38:00,Train Station,Train Station,65,12.32,98.76,card,driver_86,customer_438
trip_481,2023-08-16 22:21:00,Mall,Airport,99,17.04,50.6,card,driver_28,customer_380
trip_482,2023-11-24 06:43:00,University,Downtown,66,35.52,55.77,cash,driver_6,customer_365
trip_483,2023-03-10 19:37:00,Suburbs,University,75,2.25,56.75,cash,driver_41,customer_286
trip_484,2023-01-27 04:55:00,University,University,73,4.27,78.35,cash,driver_87,customer_77
trip_485,2023-09-10 21:51:00,University,Train Station,46,31.74,84.88,card,driver_35,customer_371
trip_486,2023-05-09 10:17:00,Downtown,Mall,93,7.48,84.16,card,driver_53,customer_124
trip_487,2023-05-12 09:24:00,University,Suburbs,16,1.07,16.89,card,driver_82,customer_450
trip_488,2023-08-26 09:16:00,Airport,Train Station,49,32.98,94.86,cash,driver_14,customer_203
trip_489,2023-12-19 06:22:00,Suburbs,Suburbs,64,43.67,41.7,cash,driver_69,customer_271
trip_490,2023-08-07 15:40:00,Mall,Train Station,119,34.8,66.36,cash,driver_66,customer_60
trip_491,2023-12-28 01:06:00,Train Station,Downtown,95,13.54,95.94,cash,driver_85,customer_79
trip_492,2023-02-06 06:58:00,Train Station,University,70,37.33,93.7,card,driver_43,customer_402
trip_493,2023-08-19 12:25:00,University,Airport,50,22.09,63.11,cash,driver_79,customer_305
trip_494,2023-12-19 14:33:00,Train Station,Mall,59,31.25,17.91,card,driver_6,customer_75
trip_495,2023-11-08 05:56:00,Suburbs,Downtown,12,7.45,40.4,cash,driver_85,customer_266
trip_496,2023-05-06 01:14:00,Airport,University,17,38.96,39.23,card,driver_31,customer_377
trip_497,2023-08-30 02:20:00,University,Airport,102,14.4,39.48,card,driver_23,customer_164
